year,month,day,rainfall_all,avgtemp_all,humidity_all,GDP,mintemp_all,maxtemp_all,heat_all,sensible_all,max_power
2017,1,1,0,3.790697845,72.84680075,4633.66,-0.726109658,9.207531693,3.59429285,2.738634856,59234
2017,1,2,0.119138572,6.053212587,72.93260739,4633.66,1.967015315,11.30031386,6.025215305,5.142290621,72901
2017,1,3,0,4.073357484,60.44696066,4633.66,-0.114409526,9.817533761,4.255183993,3.16094062,75471
2017,1,4,0,4.783072989,59.88943767,4633.66,0.900713789,10.38205687,4.795160591,4.162387793,75778
2017,1,5,0.222191231,4.784014742,63.82588556,4633.66,0.872461881,8.852150424,4.546101133,3.000295988,76304
2017,1,6,0,6.154231478,61.3714554,4633.66,2.947441294,11.40796085,6.341847617,5.215576858,74060
2017,1,7,0,5.222949406,69.04973988,4633.66,0.340470449,10.25157256,4.96766249,4.474173709,64879
2017,1,8,0.895164056,7.543885028,65.92909818,4633.66,4.733420213,12.32193561,7.554850098,6.597539899,59058
2017,1,9,0.008578279,3.982491219,59.48920703,4633.66,-0.147462881,7.226709413,4.491991918,2.418830952,75090
2017,1,10,0,-0.548004606,50.01891565,4633.66,-3.590609122,3.794004674,-0.204666724,-2.835037268,76690
2017,1,11,0,-2.048500748,40.15927077,4633.66,-6.612263022,2.623454358,-2.278078624,-4.697818251,78898
2017,1,12,0.016457711,0.020207591,52.98187617,4633.66,-3.910703597,4.524205825,0.246058377,-2.205434106,78403
2017,1,13,0.308053351,-2.978796016,48.70610355,4633.66,-5.836613454,1.59078525,-2.802246679,-5.707771156,80079
2017,1,14,0.021443488,-5.898368648,39.0936958,4633.66,-8.363903503,-2.57094724,-5.663115106,-10.11832136,69894
2017,1,15,0,-4.806491105,34.98628301,4633.66,-10.06805539,1.237723037,-5.08866478,-8.246427047,66021
2017,1,16,0,-2.374381118,41.07132277,4633.66,-7.662758903,4.837063057,-2.380694726,-3.795595679,80790
2017,1,17,0,-0.705561043,47.13911006,4633.66,-6.046558601,5.280059425,-0.942981128,-1.635202527,81681
2017,1,18,0,1.151391152,58.74843814,4633.66,-2.464876846,5.26452164,1.107172405,-0.020511789,79959
2017,1,19,0,0.605584163,61.36427309,4633.66,-3.479208577,6.57433962,0.597438113,-0.333106111,80171
2017,1,20,2.740879813,-1.996640583,65.19989085,4633.66,-5.125250916,0.770070226,-1.603114013,-4.500654167,81765
2017,1,21,1.071238224,-2.866090394,66.53944102,4633.66,-7.511877642,1.441893139,-3.159280372,-5.177492303,71225
2017,1,22,0.382137672,-4.789948402,57.21966767,4633.66,-7.866141691,-0.592556578,-4.272049131,-8.314455077,66749
2017,1,23,0.007147829,-6.297708188,49.75462623,4633.66,-9.912474119,-1.631647625,-6.332869453,-9.562474079,83657
2017,1,24,0,-4.605364349,49.19403109,4633.66,-9.265476117,0.916572133,-4.737148401,-7.12977318,82884
2017,1,25,0,-3.188692655,48.90581027,4633.66,-8.599340377,3.061394429,-3.305175587,-4.908285253,81686
2017,1,26,0.117585882,-0.123870655,53.14179013,4633.66,-7.066894892,5.814960712,-0.689379439,-2.528650022,78670
2017,1,27,1.713166409,0.924466359,47.10452266,4633.66,-2.933766493,5.917965091,1.491731798,-1.261490052,62908
2017,1,28,0,0.940832177,40.43723585,4633.66,-5.866325591,7.38874797,0.534226363,-0.780016833,56442
2017,1,29,4.595689987,3.116612857,68.99297738,4633.66,1.307245033,4.97830197,3.193230396,2.362075987,57667
2017,1,30,0.609481157,-1.771937194,62.35623163,4633.66,-5.548678792,2.202473453,-1.175824868,-4.649263929,62634
2017,1,31,0,-2.737352077,49.20264126,4633.66,-7.77524027,3.180222336,-2.902983814,-4.42354841,77034
2017,2,1,0,-1.630800353,42.11601966,4633.66,-4.989827163,3.556401164,-1.480578021,-3.866003105,80173
2017,2,2,0,-0.663105821,40.67256696,4633.66,-6.757381162,5.700490205,-1.004402041,-3.459776636,80243
2017,2,3,0,2.777656917,55.2213205,4633.66,-1.855745194,8.597872065,2.692104644,1.474520372,78232
2017,2,4,0.055772557,3.968801704,56.73802871,4633.66,-0.97193758,8.179736804,3.713393901,2.946029813,67533
2017,2,5,1.304483956,3.651774281,74.33993325,4633.66,1.105662379,6.285601211,3.973830912,2.5526453,62577
2017,2,6,0,0.441577268,49.42332171,4633.66,-2.216545175,4.541376767,0.688944704,-2.144674318,78251
2017,2,7,0,0.219873141,48.44767633,4633.66,-3.970883665,5.705293103,0.107162795,-0.983577438,80163
2017,2,8,0,0.623047685,51.91061854,4633.66,-2.514428457,4.277258129,0.623237733,-0.811551948,79274
2017,2,9,0.101864734,-2.862069638,47.8008656,4633.66,-5.484333694,0.683757636,-2.417431012,-6.324400531,80002
2017,2,10,0.491984145,-4.621773363,47.24287565,4633.66,-7.25664722,-0.704095796,-4.594975932,-8.912279771,81268
2017,2,11,0.05409641,-3.126300061,48.59321714,4633.66,-7.507695581,2.17836478,-3.350299142,-6.351266334,69363
2017,2,12,0,-0.438013393,49.00944131,4633.66,-5.212244404,5.52926161,-0.500651615,-2.394092886,64047
2017,2,13,0.328960098,1.489365779,56.75174575,4633.66,-4.408592746,7.394418788,1.218343618,0.002759317,79050
2017,2,14,0,1.995190176,52.49083632,4633.66,-2.105470853,7.778659618,2.165153536,0.675339107,78279
2017,2,15,0,3.351588967,47.56195475,4633.66,-2.992375954,10.33010542,3.118347566,2.345256918,77770
2017,2,16,0.965221734,7.61680442,58.59812117,4633.66,-0.323968844,13.5552189,6.902327333,6.116506849,75604
2017,2,17,2.50511169,4.92477428,59.25585109,4633.66,-1.430987672,11.9285477,5.98720622,3.715931229,74358
2017,2,18,0,-0.315755999,39.5039066,4633.66,-4.290171141,4.810514688,-0.319021226,-3.010029119,65574
2017,2,19,1.492454383,3.782805586,56.52707748,4633.66,-3.261858013,9.087746618,2.898310801,1.52235052,61553
2017,2,20,4.400405074,2.21824747,59.18923247,4633.66,-3.244213679,8.426256247,3.12802614,0.188639485,76063
2017,2,21,0,1.351638267,44.78743392,4633.66,-5.573089747,8.284470389,0.850253507,-0.450497804,77149
2017,2,22,13.69122275,3.671644716,75.20613157,4633.66,1.20054537,5.227076028,3.651113925,2.25987799,78523
2017,2,23,0,0.890189849,58.35170715,4633.66,-2.31575187,4.710364118,1.255230857,-1.810660376,75909
2017,2,24,0,0.622230643,45.52208505,4633.66,-4.326104136,5.977250925,0.310961727,-2.001161002,75970
2017,2,25,0,3.675633803,53.54513526,4633.66,-1.910198584,9.754821602,3.494431766,2.269169131,64596
2017,2,26,0,4.354620397,52.7639924,4633.66,-0.522404701,10.24723604,4.396279538,3.371993232,60444
2017,2,27,0.051142603,4.726428557,50.4966131,4633.66,-0.669199848,11.4739693,4.699127054,3.800458745,73564
2017,2,28,0,6.351407309,46.69438529,4633.66,-0.192824058,13.12980723,6.047221352,5.4549817,73617
2017,3,1,4.691520646,6.569288201,54.60541657,4633.66,2.581591688,12.56585569,6.62788112,5.910138583,64523
2017,3,2,2.248094906,3.369335822,65.98245531,4633.66,0.095517544,7.812608983,3.721878252,1.576905531,75921
2017,3,3,0,4.626610554,47.41732503,4633.66,-1.951747804,11.67613792,4.314077724,3.121208964,74262
2017,3,4,0,6.894590721,53.17097954,4633.66,1.093452248,13.9138161,6.822754369,6.258887871,62651
2017,3,5,0.187027408,6.871479293,60.60082824,4633.66,2.008580202,13.19516097,6.68541843,6.047428628,58780
2017,3,6,0,2.601039942,40.86825786,4633.66,-0.927452023,6.752625968,3.090374073,0.28375339,73396
2017,3,7,0.318383571,0.150463351,41.40432624,4633.66,-2.739374646,4.601944668,0.254480409,-2.703497842,76756
2017,3,8,0.022077015,1.220733975,49.62582228,4633.66,-3.68953821,6.422758694,0.94614995,-1.63312608,76634
2017,3,9,0,4.913908015,46.69626209,4633.66,-0.806284436,11.41937046,4.648490573,2.570257253,74556
2017,3,10,0,6.215037842,37.76692169,4633.66,0.144448648,13.28311827,6.187698287,5.152240499,73349
2017,3,11,0,8.031611586,37.21981205,4633.66,0.518908317,16.64260033,7.761968608,7.269919624,62468
2017,3,12,0,9.375562819,47.55539051,4633.66,3.397902942,15.97862652,9.149794061,8.766615645,57589
2017,3,13,0,8.285193471,50.42169037,4633.66,4.020249417,13.89654401,8.386407805,7.383340277,70385
2017,3,14,0.132646043,6.529665702,48.68346919,4633.66,2.218686726,12.02829314,6.633951999,5.433200207,70674
2017,3,15,0,6.350443606,43.5049828,4633.66,0.461443944,13.20961924,6.263564684,5.321218008,71134
2017,3,16,0,7.029174828,46.7483602,4633.66,1.289453734,13.5024678,6.917420649,6.272580194,70775
2017,3,17,0,8.444551102,42.5161745,4633.66,1.756541747,16.02861005,8.292991579,7.861187956,70322
2017,3,18,0,9.91717526,36.07332855,4633.66,5.332233812,16.8980512,9.870509529,9.438006266,61921
2017,3,19,0,10.88647823,38.59603934,4633.66,3.641704197,18.62938292,10.77724926,10.5383018,56890
2017,3,20,2.550396304,9.667688823,53.90302878,4633.66,5.235814632,14.77637109,9.717962388,9.248387315,69809
2017,3,21,1.100045933,7.966016933,58.30754159,4633.66,4.767556407,13.40321017,8.222144746,6.989608277,68210
2017,3,22,0,8.021927939,43.07388944,4633.66,1.936296759,14.44005328,7.757326565,7.000440156,70170
2017,3,23,0.00884307,9.857875571,37.98456554,4633.66,5.902194176,15.5722484,9.888048517,9.389236801,69549
2017,3,24,0,9.061946113,47.42871595,4633.66,4.39627517,14.48754928,8.930805833,8.157357742,69257
2017,3,25,4.14423378,7.755698157,60.64837372,4633.66,5.277287635,11.41332888,8.027499818,7.126914016,61395
2017,3,26,1.220482147,7.000823307,65.8664247,4633.66,4.430220592,11.24605276,6.954473466,6.241554104,57467
2017,3,27,1.084702449,6.553273062,68.67204197,4633.66,4.060071978,11.43447395,6.582793233,5.362733366,70135
2017,3,28,0.219458162,7.943984021,58.04835823,4633.66,2.231886417,13.85914126,7.721390831,7.132585075,70060
2017,3,29,0.745367848,9.10037606,64.10475969,4633.66,4.982714999,14.19668946,9.010793385,8.429536498,69891
2017,3,30,0,11.26322262,53.26852294,4633.66,4.617618459,18.3934642,11.03982498,10.8030647,67807
2017,3,31,1.71810281,9.322890787,69.40288733,4633.66,6.634986246,12.62131681,9.663186846,8.736532605,68976
2017,4,1,2.009588761,8.648916678,69.95066733,4815.56,5.37586513,13.58234359,8.508946428,7.92847297,59219
2017,4,2,0.008747195,9.111484268,58.07936441,4815.56,3.088654579,15.84025408,8.93974222,8.346910759,56420
2017,4,3,0,12.5893691,42.03823553,4815.56,4.76431953,20.71630992,12.23069979,11.94380879,65686
2017,4,4,0,14.77107428,37.02626461,4815.56,7.108509535,22.38150699,14.5145981,14.37215118,65973
2017,4,5,21.32488337,13.35843745,66.10382236,4815.56,11.40275971,15.27443955,13.33687253,12.93843678,68200
2017,4,6,9.833773977,13.09279901,89.92645582,4815.56,11.29626415,15.62738838,13.33018729,12.80552831,69129
2017,4,7,0,15.26908026,68.77832153,4815.56,9.747805343,23.18688864,15.14521706,15.0028421,65396
2017,4,8,0.184393464,15.18937056,67.80461362,4815.56,9.648655953,22.29336601,15.17223735,15.01532215,56759
2017,4,9,0.322843076,14.38992491,63.50405553,4815.56,10.77603367,19.58498479,14.4479796,14.03077009,54617
2017,4,10,0.211664423,14.81882669,39.77392454,4815.56,10.07539348,20.74583644,14.70295789,13.98740763,63993
2017,4,11,9.074896431,13.63714848,58.12785766,4815.56,9.702291988,19.22580238,13.71359179,13.35539048,65921
2017,4,12,0,12.58248821,28.03102211,4815.56,9.096002897,17.45344792,12.73879565,12.03329171,64262
2017,4,13,0,13.71229186,45.67160338,4815.56,6.633746118,20.36400031,13.38920404,13.04713091,64430
2017,4,14,2.343761334,14.79223679,53.44427265,4815.56,10.19230664,19.67953436,14.67671905,14.20071744,64493
2017,4,15,0.051969972,18.08676054,59.05918929,4815.56,12.415292,24.7986638,17.8516139,17.75425329,55961
2017,4,16,0,18.88074957,56.32889734,4815.56,12.46429539,25.8714971,18.75069494,18.74580187,54282
2017,4,17,16.0550438,14.69030755,75.3051232,4815.56,11.83227774,18.22265493,15.1338068,14.91741092,66355
2017,4,18,3.716500653,13.46437547,75.86959317,4815.56,9.978854489,19.962913,13.55414028,13.1475258,65101
2017,4,19,0,13.78486877,43.79513644,4815.56,8.420868483,19.22534123,13.5764197,13.10431198,62985
2017,4,20,0.409230566,13.21457958,50.15271111,4815.56,10.60752469,17.69319903,13.44614777,13.21780997,65335
2017,4,21,0,13.83185174,58.97426401,4815.56,8.388604308,20.08360816,13.66390672,13.52565142,63284
2017,4,22,0.005248317,14.42284344,55.79532242,4815.56,8.962145128,20.96322086,14.36793169,14.23125907,56424
2017,4,23,0,15.12667736,49.3189891,4815.56,8.531680205,21.80508127,15.01331241,14.9225007,54420
2017,4,24,0,15.85437921,43.96417506,4815.56,8.69764799,22.55854037,15.6758272,15.61867791,63820
2017,4,25,1.117878327,17.22945561,60.93714992,4815.56,13.00392766,21.62684929,17.13961376,17.06319666,64533
2017,4,26,2.262777404,15.21246145,53.80595509,4815.56,11.12816245,20.1044557,15.48174861,15.30915807,63329
2017,4,27,0,14.06328731,39.15373227,4815.56,8.719272607,20.02722399,14.0396439,13.64730267,63751
2017,4,28,0,15.47129365,47.94071984,4815.56,8.870802042,22.56419617,15.34091011,15.08576832,62861
2017,4,29,0,17.91890112,44.44790651,4815.56,10.47030804,24.78572454,17.66837136,17.59333259,55507
2017,4,30,0,20.15009823,49.86807664,4815.56,14.22685817,27.46004833,20.1773281,20.14885201,54163
2017,5,1,0,19.44082536,51.58496385,4815.56,13.14106296,26.6075922,19.48018137,19.46647664,56790
2017,5,2,0,19.1239021,44.66687553,4815.56,13.21436783,25.96086982,19.05623652,18.99110678,62100
2017,5,3,0,20.3244291,43.55637234,4815.56,12.71637366,28.42658612,20.22226216,20.22197114,58991
2017,5,4,0.089526355,20.50573684,53.07051171,4815.56,14.11236736,26.88216367,20.34679739,20.35554825,60366
2017,5,5,4.258816458,20.56361734,65.86375523,4815.56,16.59010664,26.2806476,20.68224553,20.66857981,56195
2017,5,6,0,16.90989274,37.26197306,4815.56,12.40336966,22.32105206,17.12386946,16.94676602,53271
2017,5,7,0,17.99879288,41.39956434,4815.56,11.5645693,24.88858297,17.85721493,17.75745394,53449
2017,5,8,0,18.79229723,44.57119921,4815.56,12.45904714,24.51085356,18.59118167,18.56940997,63803
2017,5,9,9.29609744,16.03392625,70.47422344,4815.56,14.05984057,20.88288638,16.21555258,16.12498415,61163
2017,5,10,1.628091227,16.38495954,79.33117818,4815.56,14.01367564,20.67992876,16.38562351,16.36162707,65137
2017,5,11,0.32545407,19.38364167,69.15614157,4815.56,13.65180057,25.64584151,19.02664958,18.94123596,65315
2017,5,12,2.255534102,18.89477469,75.63118812,4815.56,16.36096257,21.38512811,19.08143481,19.0787873,66500
2017,5,13,2.675347751,17.80760551,74.62943107,4815.56,13.22142391,23.8983646,18.02066872,17.91198403,57892
2017,5,14,0,17.06851902,51.71422086,4815.56,12.35512307,22.39183331,17.09753055,16.91339513,54246
2017,5,15,0,16.85082128,53.23975424,4815.56,12.14054048,21.66159623,16.75186239,16.6603993,64452
2017,5,16,0,17.40891805,60.37530449,4815.56,13.20027022,22.57327491,17.33467352,17.30471392,64434
2017,5,17,0,18.60931356,57.9366945,4815.56,12.72888277,25.10725684,18.5617297,18.55273209,65506
2017,5,18,0,20.56569862,50.40040117,4815.56,13.74953211,27.31493088,20.3829695,20.37401405,66176
2017,5,19,0,22.10024848,42.65643432,4815.56,15.3684546,29.16906038,22.01816707,22.04113983,66619
2017,5,20,0,21.72936731,41.65397427,4815.56,16.04536435,28.07904066,21.71350614,21.69359463,58028
2017,5,21,0,21.74548766,47.9391842,4815.56,16.0780668,27.94601297,21.72319508,21.70671037,55580
2017,5,22,0,21.65661752,55.14871543,4815.56,15.55636362,28.29731318,21.68714292,21.66085803,67482
2017,5,23,1.891881222,20.52241877,65.2309182,4815.56,15.98003014,25.44380206,20.41957881,20.41278873,67772
2017,5,24,1.998547974,21.00144302,69.95278475,4815.56,17.31011619,26.41390846,21.10208652,21.10993426,67810
2017,5,25,0,20.25123454,55.50421576,4815.56,15.07914703,27.1818454,20.55085446,20.52386284,67007
2017,5,26,0.008594046,17.32179137,46.91153858,4815.56,12.48029264,22.4558711,17.30027876,17.16551671,64402
2017,5,27,0,19.00705431,53.97908941,4815.56,12.71531749,25.91336045,18.90705679,18.87590992,56633
2017,5,28,0,21.34310862,50.42469603,4815.56,14.29218585,28.16065908,21.03289067,21.03300629,55277
2017,5,29,0,23.54879086,55.87661475,4815.56,18.14829753,30.3843189,23.47562454,23.49562032,69854
2017,5,30,0,23.73109627,50.26962519,4815.56,18.15169737,29.85366298,23.78033303,23.76164149,69887
2017,5,31,1.202008797,22.65767475,58.42413515,4815.56,18.08398483,28.39398737,22.60396392,22.61697149,69234
2017,6,1,0.176310535,22.55537458,65.63398952,4815.56,18.5040439,27.4193089,22.73740626,22.73210755,68853
2017,6,2,0.003205646,19.90833311,48.76884851,4815.56,14.77232385,25.73963181,19.94069112,19.9272906,65633
2017,6,3,0.022773182,20.2509587,47.23330958,4815.56,16.0799492,26.01709725,20.32823347,20.3407714,56898
2017,6,4,0.032056461,21.01289858,43.52526923,4815.56,14.1891417,27.6982641,20.94927102,20.92220461,54654
2017,6,5,0,22.28653628,40.67004737,4815.56,15.68946128,28.39217215,22.18696867,22.18216423,65530
2017,6,6,8.462180854,18.88919914,63.01469211,4815.56,15.37986797,22.86931944,19.16036251,19.13368452,61087
2017,6,7,8.826719077,18.48591392,89.25005922,4815.56,16.0931229,20.98601486,18.47868441,18.46577874,67008
2017,6,8,0,20.5944323,65.46759758,4815.56,16.00497027,26.73641293,20.42752202,20.43875391,66753
2017,6,9,0.038455257,22.31808229,61.67784466,4815.56,17.37775635,27.91552243,22.12103272,22.13523117,67241
2017,6,10,1.73048656,21.88162796,56.8931037,4815.56,18.17261903,26.94453266,22.01846688,22.0178896,58759
2017,6,11,0.057541666,22.10517754,43.25828037,4815.56,16.19699974,28.5724339,22.10963915,22.1226298,55233
2017,6,12,0,20.9821239,51.5760708,4815.56,16.77288586,26.13944801,21.06142332,21.03249374,66895
2017,6,13,0.442052193,20.76555795,61.9625925,4815.56,17.15902274,25.64847527,20.75891206,20.75954734,68006
2017,6,14,0,21.73265552,62.82359054,4815.56,16.64727131,27.04134927,21.54110429,21.55026395,68179
2017,6,15,0,23.50671287,57.25267719,4815.56,18.12269036,30.35369058,23.41496684,23.40071126,70246
2017,6,16,0,24.06552459,59.13450622,4815.56,18.9700854,30.59161287,24.03384403,24.02693754,71332
2017,6,17,0,23.51833645,56.22534495,4815.56,18.75652389,29.70446333,23.55431212,23.56427617,61261
2017,6,18,0,24.26463704,54.99403487,4815.56,18.21021731,31.46556477,24.19995448,24.20243911,57785
2017,6,19,0,25.12625565,55.68032144,4815.56,19.22987641,31.14106193,25.01733002,24.97203194,72473
2017,6,20,2.585018988,24.70469735,54.73227657,4815.56,19.63207006,30.24175478,24.74403041,24.7449171,73961
2017,6,21,0.207352336,24.39800803,60.79352863,4815.56,20.38834971,30.30472935,24.48213437,24.47576986,73408
2017,6,22,0,24.83451866,63.84945313,4815.56,20.02487247,30.74621391,24.74611749,24.73961105,73196
2017,6,23,0.086312498,26.00550527,57.42330498,4815.56,20.67811002,33.00294694,26.36547373,25.98974676,75077
2017,6,24,2.088580656,24.2834177,63.42682139,4815.56,20.88241769,29.34174851,24.45373891,24.43725793,63296
2017,6,25,7.471057917,23.76034803,76.18136555,4815.56,20.56923215,28.3941398,23.62903903,23.6490602,58182
2017,6,26,16.20365011,23.03132485,78.98502766,4815.56,20.46640302,28.20353549,23.07430881,23.08232598,73186
2017,6,27,2.246970472,24.3119759,71.83640739,4815.56,20.61039379,29.04011647,24.18600676,24.2016682,73199
2017,6,28,1.378057464,25.28957256,70.47578751,4815.56,21.39123352,30.58021421,25.22551076,25.24587454,74442
2017,6,29,3.724684149,25.15302582,70.61045386,4815.56,21.56468861,29.6535097,25.14312482,25.15480554,74958
2017,6,30,0.354729749,25.83393484,71.58563101,4815.56,22.01502209,30.72561379,25.93242549,25.71393875,75413
2017,7,1,3.144373417,25.52475344,78.65682347,4823.22,22.91357189,29.29203081,25.75113531,25.44535516,64637
2017,7,2,45.12756205,25.34312466,87.99427345,4823.22,23.13057982,28.00226136,26.24403222,25.46531715,61902
2017,7,3,47.51662692,25.62086744,86.61729462,4823.22,23.3376127,28.73178508,26.44755355,25.56009526,77051
2017,7,4,26.84218958,26.02593828,83.12065375,4823.22,23.60302711,30.5157518,27.18532141,26.06282155,78325
2017,7,5,3.186571931,26.81538503,74.21999023,4823.22,23.06276902,31.73499168,28.65816853,26.72010543,78494
2017,7,6,20.76662575,26.51789612,78.68655682,4823.22,23.32100354,32.21779744,28.14992561,26.61113792,80673
2017,7,7,7.713804092,26.3395398,83.96321987,4823.22,23.85495038,28.63100744,27.24587219,26.21094292,78640
2017,7,8,15.88209877,26.07465024,86.48456371,4823.22,24.09260695,28.49052702,26.81350629,26.13290333,68187
2017,7,9,19.45664372,26.87040783,84.67405452,4823.22,23.86740543,31.46350063,28.66725009,26.89847316,64400
2017,7,10,68.49319399,25.5743353,91.68988039,4823.22,23.89870603,27.56464572,26.77002087,25.62931859,78441
2017,7,11,1.541016475,26.43600351,81.25476232,4823.22,23.2304281,30.81191493,26.77492858,26.36475304,79685
2017,7,12,0,27.65581404,74.75461103,4823.22,24.50427702,32.1522815,30.15553645,27.62491702,80087
2017,7,13,0,27.7875657,71.70728023,4823.22,23.33250494,32.52022027,29.90101515,27.63976299,81830
2017,7,14,2.534622215,27.97163191,73.78277109,4823.22,24.76462385,32.98238568,30.42839307,27.94166803,83214
2017,7,15,25.65437795,25.67363681,86.52379408,4823.22,23.5995659,28.4428807,26.20703716,25.69563979,69532
2017,7,16,36.59327314,26.99582575,83.17317237,4823.22,24.15904419,30.18576642,28.9003734,26.87741954,65320
2017,7,17,5.247484364,26.7098328,80.11321714,4823.22,23.7904426,30.0997759,29.19017325,26.93066781,81042
2017,7,18,3.280966314,26.47798184,83.17434649,4823.22,23.58803629,30.2650364,26.7663924,26.34869704,80430
2017,7,19,0,28.29410161,74.55904412,4823.22,24.61104831,33.40329823,31.78035198,28.24794536,82682
2017,7,20,0,29.33607386,72.58720349,4823.22,25.40259484,33.86568574,33.07377662,29.20320688,84558
2017,7,21,0.005833362,29.9322911,73.49468888,4823.22,26.70430802,33.25459554,35.46359714,29.86121839,84586
2017,7,22,2.832677889,28.96482227,77.05973711,4823.22,26.17124009,33.32315114,34.73145705,29.18358829,75408
2017,7,23,54.75675462,27.32151293,86.36098266,4823.22,25.31209409,29.5795156,31.53457942,27.34736288,68319
2017,7,24,6.58106622,27.32963884,84.45847419,4823.22,25.71964921,30.32981654,30.84166744,27.42665379,82052
2017,7,25,5.438025983,28.03759726,77.8734184,4823.22,24.74151451,32.65686028,31.10311655,28.00798141,83321
2017,7,26,0,27.60985,61.90090007,4823.22,23.7017439,31.88649974,28.89266804,27.64678422,80610
2017,7,27,1.404486655,26.95506549,62.60909359,4823.22,23.06081804,31.27498227,27.98799465,26.9815222,79180
2017,7,28,9.371742759,26.74392296,81.1149463,4823.22,24.12685107,29.75193885,28.08807096,26.68065867,78700
2017,7,29,4.255429128,23.55373141,79.84299854,4823.22,24.53755768,29.8153728,28.57199462,26.53250238,66214
2017,7,30,2.093339728,27.40051443,73.12024183,4823.22,24.06906846,31.69793775,29.38045493,27.27536187,63971
2017,7,31,11.49138472,25.67633506,86.70714029,4823.22,24.24332106,27.71444876,26.38112232,25.83069052,69467
2017,8,1,2.797844288,27.76649463,78.950277,4823.22,23.77261849,32.60435691,30.59058524,27.5131261,71974
2017,8,2,0.513121239,28.65481702,75.48464116,4823.22,25.3648639,32.59730074,32.94957315,28.66222584,73103
2017,8,3,0,28.92019577,67.89498684,4823.22,25.26216933,32.97398802,31.98268107,28.84033727,74343
2017,8,4,0,29.97090178,66.38217452,4823.22,25.26580844,34.97798163,33.9260769,29.85081223,76990
2017,8,5,0,31.111371,67.09905588,4823.22,26.97409492,35.46965666,36.81608522,31.00853308,72300
2017,8,6,2.328918051,30.50913193,68.83994421,4823.22,27.45190819,35.23493976,36.2028021,30.60067424,70906
2017,8,7,0.077468948,29.56914454,68.63053004,4823.22,26.33869676,34.53524139,33.84523579,29.60193959,84489
2017,8,8,0,28.71892049,67.90988591,4823.22,25.43209465,32.33211318,31.70514818,28.65984554,83775
2017,8,9,11.88050516,26.77238776,77.26111887,4823.22,24.37189457,30.25494385,29.25279946,27.00877558,80418
2017,8,10,6.741034325,25.91437457,87.7253446,4823.22,24.25319544,28.91911769,27.0731835,25.90096748,79807
2017,8,11,1.554037603,26.90893332,75.19768016,4823.22,23.83737839,32.08367364,28.9220209,26.91328138,80629
2017,8,12,1.135346536,26.90234131,67.93118815,4823.22,23.00607669,31.50653082,28.11568695,26.90098246,69570
2017,8,13,1.408915038,25.30092464,70.77762931,4823.22,22.99705573,27.85555702,25.41668705,25.42357675,61500
2017,8,14,25.88182194,23.72496392,81.46777276,4823.22,22.17933974,26.02163489,23.76379511,23.76278895,72855
2017,8,15,46.43791015,23.12843316,91.77728787,4823.22,21.42764859,25.18488765,23.14664435,23.13227214,67072
2017,8,16,5.320375887,24.57992338,85.04821199,4823.22,22.18122186,28.23748334,24.53809954,24.52228039,75902
2017,8,17,2.851733377,25.27184686,80.99361417,4823.22,22.23230437,28.9610649,25.16418286,25.1885279,77288
2017,8,18,1.811964396,25.99876382,78.73275981,4823.22,23.34721649,30.29691255,26.02398708,26.02193872,77648
2017,8,19,3.113027254,25.90429095,80.99845192,4823.22,23.1731431,29.2697407,26.08545675,25.855331,67973
2017,8,20,53.21790418,24.89710752,88.4108208,4823.22,22.9662286,27.97698999,25.28695079,24.91601087,62497
2017,8,21,18.51914212,25.88839653,86.81647326,4823.22,23.89824559,29.49425747,26.44425103,25.83517258,79104
2017,8,22,5.815490282,27.23237731,80.36746751,4823.22,23.91206656,31.47388709,29.92297516,27.0791735,80879
2017,8,23,14.28350761,28.3494693,82.52679083,4823.22,25.1631567,31.86642894,32.78312307,28.0887969,83840
2017,8,24,16.94474397,27.95264423,81.23067336,4823.22,25.13323793,30.67574132,32.54847799,28.1459054,83432
2017,8,25,5.920826505,26.35074949,69.37780654,4823.22,23.08716297,31.15297815,27.60669516,26.51385151,79071
2017,8,26,0,24.64109851,53.49698175,4823.22,20.04524626,29.76105805,24.75852273,24.77428747,63547
2017,8,27,0,23.59414163,60.625885,4823.22,19.04255674,28.6814853,23.52084165,23.51896401,59950
2017,8,28,9.941456433,23.78659996,72.12113754,4823.22,19.54990502,28.32590736,23.84053499,23.824828,75454
2017,8,29,0.50414869,22.00048264,62.14534214,4823.22,18.87368578,26.35443476,22.29726792,22.29082047,71234
2017,8,30,0.038611279,20.55144069,55.82505091,4823.22,17.57249891,24.47852923,20.48386178,20.46747798,68797
2017,8,31,0,22.28001327,63.45955817,4823.22,16.88112496,27.8819681,22.16853732,22.15499719,70229
2017,9,1,0,22.70007972,58.90732785,4823.22,17.55891408,28.72613741,22.69329664,22.71845804,70931
2017,9,2,0,22.63489615,61.65507906,4823.22,17.77058313,27.99106405,22.60708741,22.58629274,61591
2017,9,3,0,23.02782143,63.07361818,4823.22,17.80864638,28.61063629,23.00368814,22.99759172,58814
2017,9,4,0,23.62882155,61.71620421,4823.22,19.33944287,28.90319482,23.58911715,23.60735545,72688
2017,9,5,1.044148227,21.95669995,73.80165544,4823.22,20.08793067,24.21148402,22.01800428,22.03440169,71944
2017,9,6,9.955161197,21.25407081,83.97788328,4823.22,19.1193167,24.36022667,21.39896462,21.38370505,71880
